ID,Name,Latitude,Longitude,Address,Link,IMAX With Laser,Stadium Seating,Handicap Accessible,Assistive Listening Devices Available,Reserved Seating,Ticketing Kiosk,Cafe
2772,Dongguan Changan Wanda & IMAX,23.035580000000,113.723970000000,"No.1 Middle of Dongmen Rd., Changhan Dist., Dongguan, China 523000",https://imax.com/theatres/dongguan-changan-wanda-imax,false,true,false,false,false,false,false
2773,Dongguan Dongcheng Wanda & IMAX,23.032800000000,113.783110000000,"4th Floor, No. 208 Dongzong Road, Dongcheng District, Dongguan, China 523000",https://imax.com/theatres/dongguan-dongcheng-wanda-imax,false,true,false,false,false,false,false
2774,Dongguan Sizhe Cross Cinemas & IMAX,23.000990000000,113.885130000000,"District D, 3rd floor, LOHO City, East Commercial Street, Liaobu Town, Dongguan, China 523000",https://imax.com/theatres/dongguan-sizhe-cross-cinemas-imax,false,true,false,false,false,false,false
2775,Foshan CGV Xingxing & IMAX,22.971280000000,113.121390000000,"3F Xingdouhui Plaza - 141 Yuhe Road - Shunde District, Foshan, China 528200",https://imax.com/theatres/foshan-cgv-xingying-imax,false,true,false,false,false,false,false
2776,Guangzhou Fanyang & IMAX,22.936640000000,113.377740000000,"5th Fl, Huilong Plaza, No. 203 East Qinghe Rd, Panyu District, Guangzhou, China 511400",https://imax.com/theatres/guangzhou-fanyang-imax,false,true,false,false,false,false,false
2777,Guangzhou Panyu Wanda & IMAX,23.005930000000,113.347110000000,"4F East Hanxi Avenue No. 389 - Panyu District, Guangzhou, China 510601",https://imax.com/theatres/guangzhou-panyu-wanda-imax,false,true,false,false,false,false,false
2778,Guangzhou Wanda & IMAX,23.128370000000,113.263400000000,"3F, No. 503, Yuncheng East Road, Wanda Plaza, Baiyun District, Guangzhou, China 510420",https://imax.com/theatres/guangzhou-wanda-imax,false,true,false,false,false,false,false
2779,Guangzhou Zengcheng Wanda & IMAX,23.275770000000,113.815120000000,"4/5th Fl, 69 Zhencheng Ave., Licheng Rd, Guangzhou, China 511300",https://imax.com/theatres/guangzhou-zengcheng-wanda-imax,false,true,false,false,false,false,false
2781,"IMAX, GuangDong Science Center",23.125320000000,113.259380000000,"No.168, College City, Xiliu Road, Fanyu District, Guangzhou University City, China 510006",https://imax.com/theatres/imax-guangdong-science-center,false,true,false,false,false,false,false
2782,Foshan Jinyi & IMAX,23.012050000000,113.154810000000,"3rd fl, Perennial Plaza,No. 45 North Guilan Rd, Guicheng Street, Foshan, China 528200",https://imax.com/theatres/foshan-jinyi-imax,false,true,false,false,false,false,false
2783,Luogang Wanda & IMAX,23.175140000000,113.473790000000,"Luogang Wanda Plaza - Kefeng Road No.89 - Luogang District, Guangzhou, GD, China 510000",https://imax.com/theatres/luogang-wanda-imax,false,true,false,false,false,false,false
2784,Shenzhen Haiya Wanda & IMAX,22.560720000000,113.907250000000,"406 - 4F Haiya Mega Mall - No.1 Jianan Road - Baoan District, Shenzhen, GD, China 518000",https://imax.com/theatres/shenzhen-haiya-wanda-imax,false,true,false,false,false,false,false
2785,Shenzhen OCT Bay IMAX,22.537760000000,114.049430000000,"OCT Bay 2nd Block Section A - 8 East Baishi Road - Nanshan District, Shenzhen, GD, China 518053",https://imax.com/theatres/shenzhen-oct-bay-imax,false,true,false,false,false,false,false
2786,UA Cinemas MoW & IMAX,23.123850000000,113.324530000000,"Shop 1130 - Huacheng Square - 89 Huacheng Avenue - Tianhe District, Guangzhou, GD, China 510623",https://imax.com/theatres/ua-cinemas-mow-imax,false,true,false,false,false,false,false
2787,UA KK Mall & IMAX,22.540490000000,114.106560000000,"4F KK Mall - 5016 Shennan East Road - Luohu District, Shenzhen, GD, China 518001",https://imax.com/theatres/ua-kk-mall-imax,false,true,false,false,false,false,false
2788,Foshan Nanhai Wanda & IMAX,23.067780000000,113.154340000000,"4F A - Guilan Road No.28 - Nanhai Wanda Plaza - Nanhai District, Foshan, GD, China 528200",https://imax.com/theatres/foshan-nanhai-wanda-imax,false,true,false,false,false,false,false
2789,Zhanjiang China Film Stellar & IMAX,21.209980000000,110.401230000000,"4F Dingsheng Plaza - No.116 South Renmin Avenue - Xiashan District, Zhanjiang, GD, China 524000",https://imax.com/theatres/zhanjiang-china-film-stellar-imax,false,true,false,false,false,false,false
2790,Zhongshan CJ CGV Cinema & IMAX,22.528060000000,113.362690000000,"4/5F Xingzhong Square - No.3 Fengming Road - Shiqi District, Zhongshan, GD, China 528400",https://imax.com/theatres/zhongshan-cj-cgv-cinema-imax,false,true,false,false,false,false,false
2791,Zhuhai Omnijoi & IMAX,22.276050000000,113.579200000000,"3F Two Yangming Plaza - 1066 South Fenghuang Road, Zhuhai, GD, China 519000",https://imax.com/theatres/zhuhai-omnijoi-imax,false,true,false,false,false,false,false
2792,Lanzhou Wanda & IMAX,36.058720000000,103.859240000000,"4F No. 68 North Tianshui Road, Lanzhou, GS, China 730030",https://imax.com/theatres/lanzhou-wanda-imax,false,true,false,false,false,false,false
2793,Guangxi Yongheng Winhand Jingzuan & IMAX,22.835270000000,108.284310000000,"2nd/5th Fl, Landmark Hotel, No.118 East Daxue Rd, Nanning, China 530000",https://imax.com/theatres/guangxi-yongheng-winhand-jingzuan-imax,false,true,false,false,false,false,false
2794,Guiyang Wanda & IMAX Guilin,25.248260000000,110.327860000000,"5/6F, No. 43 East Chuangshan Rd, Qixin District, Guilin, China 541000",https://imax.com/theatres/guiyang-wanda-imax-guilin,false,true,false,false,false,false,false
2795,Nanning Minzu Cinema & IMAX,22.812860000000,108.403100000000,"2F No. 150 Minzu Avenue - Qingxiu District, Nanning, CHN.GX 530001",https://imax.com/theatres/nanning-minzu-cinema-imax,false,false,false,false,false,false,false
2797,Nanning Huicui Wanda & IMAX,22.814640000000,108.323420000000,"3F Yuehui Plaza - 18 Qingyun Street - Xingning District, Nanning, GX, China 530012",https://imax.com/theatres/nanning-huicui-wanda-imax,false,true,false,false,false,false,false
2798,Guiyang Wanda & IMAX,26.596710000000,106.716100000000,"Zhongda Plaza, No.187 Guiwu North Rd., Dayingpo, Yunyan District, Guiyang, China 550001",https://imax.com/theatres/guiyang-wanda-imax,false,true,false,false,false,false,false
2800,Sanya Wanda & IMAX,18.338630000000,109.730910000000,"1F Wanda Haitang Bay International Club - Haitang Bay Road, Sanya, HA. China 572000",https://imax.com/theatres/sanya-wanda-imax,false,true,false,false,false,false,false
2802,Langfang Wanda & IMAX,39.522330000000,116.707940000000,"4F Wanda Plaza - 50 Xinhua Road - Anyang District, Langfang, HB, China",https://imax.com/theatres/langfang-wanda-imax,false,true,false,false,false,false,false
2803,Shijiazhuang Wanda Plaza & IMAX,38.022340000000,114.546620000000,"Wanda Plaza - Intersection of Jianhua Street & Huaian Road, Shijiazhuang, HB, China 500000",https://imax.com/theatres/shijiazhuang-wanda-plaza-imax,false,true,false,false,false,false,false
2804,Anyang Wanda & IMAX,36.092190000000,114.398700000000,"4F, Zhonghua Rd. Wenming Ave., Wenfeng District, Anyang, China 455000",https://imax.com/theatres/anyang-wanda-imax,false,true,false,false,false,false,false
2805,Luoyang Wanda & IMAX,34.654150000000,112.407580000000,"4F Wanda Plaza - 170 Liaoning Road - Jianxi District, Luoyang, HE, China 471000",https://imax.com/theatres/luoyang-wanda-imax,false,true,false,false,false,false,false
2806,Zhengzhou Wanda Erqi & IMAX,34.643010000000,113.643010000000,"4F Wanda Plaza - Hanghai Road & Daxue Road - Erqi District, Zhengzhou, HE, China 450000",https://imax.com/theatres/zhengzhou-wanda-erqi-imax,true,true,false,false,false,false,false
2807,Zhengzhou Zhongyuan Wanda & IMAX,34.747200000000,113.602860000000,"5-6F Wanda Plaza - 171 Zhongyuan Avenue - Zhongyuan District, Zhengzhou, HE, China 450007",https://imax.com/theatres/zhengzhou-zhongyuan-wanda-imax,false,true,false,false,false,false,false
2808,Daqing Omnijoi & IMAX,46.611120000000,124.900570000000,"5th floor, No.3, Zhongyuan Rd., Ranghulu District, Daqing, China 163458",https://imax.com/theatres/daqing-omnijoi-imax,false,true,false,false,false,false,false
2809,Daqing Saertu Wanda & IMAX,46.596020000000,125.116600000000,"4F, No.15, Dongfeng Road, Wanda Plaza, Saertu District, Daqing, China 163311",https://imax.com/theatres/daqing-saertu-wanda-imax,false,true,false,false,false,false,false
2810,Harbin Central Street Wanda & IMAX,45.779670000000,126.617030000000,"3F, No.232, Central Avenue, Wanda Plaza, Daoli District, Harbin, China",https://imax.com/theatres/harbin-central-street-wanda-imax,false,true,false,false,false,false,false
2811,Haxi Wanda Plaza IMAX,45.700820000000,126.593700000000,"3rd Fl, No.168 Zhongxing Ave, Haxi Area, Nangang District, Harbin, China 150056",https://imax.com/theatres/haxi-wanda-plaza-imax,true,true,false,false,false,false,false
2813,Harbin Tai Lai Era & IMAX,45.714670000000,126.759270000000,"5F, Eontime, No.55 Xiangfu Rd., Xiangfang District, Harbin, China 150038",https://imax.com/theatres/harbin-tai-lai-era-imax,true,true,false,false,false,false,false
2814,Harbin Hengshan Wanda & IMAX,45.739400000000,126.677600000000,"4F, No.17-1, Hengshan Road, Wanda Plaza, Xiangfang District, Harbin, China 150090",https://imax.com/theatres/harbin-hengshan-wanda-imax,false,true,false,false,false,false,false
2815,Jiamusi Wanda & IMAX,46.813400000000,130.372020000000,"No. 1081 West Guangfu Rd, Xiangyang District, Jiamusi, China 154002",https://imax.com/theatres/jiamusi-wanda-imax,false,true,false,false,false,false,false
2817,CGV Changsha & IMAX,28.226510000000,112.908690000000,"5th Fl, Oaks Plaza, No.57 Yuelu Rd, Changsha, China 410000",https://imax.com/theatres/cgv-changsha-imax,false,true,false,false,false,false,false
2819,Changsha Wanda & IMAX,28.182330000000,112.970460000000,"4F, No.445, Huangxing South Road, Wanda Plaza, Tianxin District, Changsha, China 410005",https://imax.com/theatres/changsha-wanda-imax,true,true,false,false,false,false,false
2821,Chenzhou Wanda & IMAX,26.695930000000,113.265440000000,"5th Fl., Shengyuan Times Plaza, Bayi Road, Chenzhou, China 423000",https://imax.com/theatres/chenzhou-wanda-imax,false,true,false,false,false,false,false
2822,Wuhan Renxin Broadway & IMAX,30.552600000000,114.203510000000,"4th Fl, Renxinhui Business Ctr, No.58 Longyang St, Hanyang Dist., Wuhan, China 430051",https://imax.com/theatres/wuhan-renxin-broadway-imax,false,true,false,false,false,false,false
2823,Wuhan Guanggu CGV & IMAX,30.507760000000,114.395710000000,"3rd Fl, German Street No.8, Guanggu Ped. Mall Phase IV, Gaoxing Tech Dev Zone, Wuhan, China 430000",https://imax.com/theatres/wuhan-guanggu-cgv-imax,false,true,false,false,false,false,false
2827,Jingzhou Wanda & IMAX,30.308580000000,112.247790000000,"4F Wanda Plaza - 239 Beijing West Road, Jingzhou, China 434000",https://imax.com/theatres/jingzhou-wanda-imax,false,true,false,false,false,false,false
2828,Studio City Wuhan & IMAX,30.626360000000,114.276920000000,"4-5F People's Parade - 608 Zhongshan Boulevard - Jianghan District, Wuhan, HU, China 430021",https://imax.com/theatres/studio-city-wuhan-imax,false,true,false,false,false,false,false
2829,Xiangyang Wanda & IMAX,32.062580000000,112.128020000000,"3F Entertainment Building - Wanda Plaza - Changhong North Road, Xiangyang, HU, China 441000",https://imax.com/theatres/tiexi-wanda-imax,false,true,false,false,false,false,false
2830,Wuhan CGV & IMAX,30.624070000000,114.387630000000,"B301 - No. 809 Heping Street - Qingshan District, Wuhan, HU, China 430080",https://imax.com/theatres/wuhan-cgv-imax,false,true,false,false,false,false,false
2831,Wuhan Jingkai Wanda Plaza & IMAX,30.507590000000,114.173590000000,"3F Wanda Plaza - 111 Dongfeng Avenue - Economic Development Zone, Wuhan, HU, China 430058",https://imax.com/theatres/wuhan-jingkai-wanda-plaza-imax,true,true,false,false,false,false,false
2832,Wuhan Jinyi Cinema & IMAX,30.588060000000,114.342010000000,"5F Shopping Mall - 18 Xudong Street - Wuchang District, Wuhan, HU, China 430000",https://imax.com/theatres/wuhan-jinyi-cinema-imax,false,true,false,false,false,false,false
2833,Wuhan Huiju Jinyi & IMAX,30.618210000000,114.169210000000,"4F Chagnyi Road No.1 Qiaokou District, Wuhan, HU, China 430032",https://imax.com/theatres/wuhan-huiju-jinyi-imax,false,true,false,false,false,false,false
2834,Wuhan Lingjiaohu Wanda & IMAX,30.609560000000,114.267760000000,"4F Lingjiaohu Wanda Plaza - 5 Tangjiadun Road - Jianghan District - Off West Xinhua Road, Wuhan, HU, China 430000",https://imax.com/theatres/wuhan-lingjiaohu-wanda-imax,false,true,false,false,false,false,false
2835,Wuhan Optic Valley Huayi Brothers & IMAX,30.481300000000,114.416930000000,"3F F1 Zone - Optic Valley - Guanshan Avenue No.519 - HongShan District, Wuhan, HU, China 430074",https://imax.com/theatres/wuhan-optic-valley-huayi-brothers-imax,false,true,false,false,false,false,false
2836,Yichang Wanda & IMAX,30.672430000000,111.314390000000,"3-4F Entertainment Building - Wanda Plaza - Yiling Avenue - Wujia District, Yichang, HU, China 443000",https://imax.com/theatres/yichang-wanda-imax,false,true,false,false,false,false,false
2837,Changchun Chongqing Road Wanda & IMAX,43.889420000000,125.319420000000,"4F, No.1388, Chongqing Road, Wanda Plaza, Chaoyang District, Changchun, China 130061",https://imax.com/theatres/changchun-chongqing-road-wanda-imax,false,true,false,false,false,false,false
2838,Changchun Red Flag Street Wanda & IMAX,43.889060000000,125.320230000000,"4F, No.616, Hongqi Road, Wanda Plaza, Chaoyang District, Changchun, China 130021",https://imax.com/theatres/changchun-red-flag-street-wanda-imax,false,true,false,false,false,false,false
2839,Changchun Kuancheng Wanda & IMAX,43.878710000000,125.324850000000,"No.3366 N. Renmin St., Kuangcheng District, Changchun, China 130000",https://imax.com/theatres/changchun-kuancheng-wanda-imax,false,true,false,false,false,false,false
2840,Changchun Ouya Wanda & IMAX,43.857730000000,125.319130000000,"4F, No.5178, Kayun Street, Ouya Plaza Gate 20, Gaoxin District, Changchun, China 130012",https://imax.com/theatres/changchun-ouya-wanda-imax,false,true,false,false,false,false,false
2842,Changzhou OSGH Cinema & IMAX,31.777120000000,119.958260000000,"No.1, Yanling West Road, Zhonglou District, Changzhou, China 213000",https://imax.com/theatres/changzhou-osgh-cinema-imax,false,true,false,false,false,false,false
2843,Changzhou Omnijoi & IMAX,31.771310000000,119.959640000000,"5th floor, 999 North Lanling Rd, Tianning District, Changzhou, China 213000",https://imax.com/theatres/changzhou-omnijoi-imax,false,true,false,false,false,false,false
2845,Changzhou Xinbei Wanda & IMAX,31.816810000000,119.969170000000,"5F, No.88, Mid Tongjiang Road, Wanda Plaza, Xinbei District, Changzhou, China 213125",https://imax.com/theatres/changzhou-xinbei-wanda-imax,false,true,false,false,false,false,false
2846,Nanjing Xinjiekou & IMAX,32.042790000000,118.784410000000,"F7 Deji Plaza, No.18 Zhongshan Rd, Nanjing, China 210005",https://imax.com/theatres/nanjing-xinjiekou-imax,false,true,false,false,false,false,false
2847,Eudemonia Blue Ocean IMAX,31.309480000000,120.600070000000,"9F - 219 Guangji Road South, Suzhou, China 215000",https://imax.com/theatres/eudemonia-blue-ocean-imax,false,true,false,false,false,false,false
2848,Huai'an Wanda & IMAX,33.599230000000,119.046400000000,"3F, No.169, Xiangyu Avenue, Wanda Plaza, Qinghe District, Huai'an, China 223001",https://imax.com/theatres/huaian-wanda-imax,false,true,false,false,false,false,false
2850,"IMAX, Suzhou Science & Cultural Arts Centre",31.323460000000,120.699360000000,"No.1, Guanfeng Street, Industrial Park District, Suzhou, China 215028",https://imax.com/theatres/imax-suzhou-science-cultural-arts-centre,false,true,false,false,false,false,false
2851,Jiangyin Wanda IMAX,31.899340000000,120.243350000000,"4F, Wanda Plaza, No.281 Renmin Rd West , Jiangyin, China 214433",https://imax.com/theatres/jiangyin-wanda-imax,false,true,false,false,false,false,false
2852,Jinyi Suzhou Yixiangcheng IMAX,31.270690000000,120.602170000000,"F3, Block 5, Xixiangcheng, No.1188 Yixiangcheng, Suzhou, China 215000",https://imax.com/theatres/jinyi-suzhou-yixiangcheng-imax,false,true,false,false,false,false,false
2853,Nanjing Jiangning Wanda & IMAX,31.936160000000,118.845810000000,"5F - No. 68 Zhushan Road - Jiangning District, Nanjing, JS, China 210000",https://imax.com/theatres/nanjing-jiangning-wanda-imax,false,true,false,false,false,false,false
2855,Nanjing Tongxi Jinyi & IMAX,31.944250000000,118.824010000000,"2-5F Ruidu Shopping Mall - No.1222 Shuanglong Avenue - Jiangning District, Nanjing, JS, China 211100",https://imax.com/theatres/nanjing-tongxi-jinyi-imax,false,true,false,false,false,false,false
2856,Nanjing Wanda & IMAX,32.032080000000,118.735380000000,"4F Wanda Plaza - 98 Jiangdongzhong Road - Jianye District, Nanjing, JS, China 210019",https://imax.com/theatres/nanjing-wanda-imax,false,true,false,false,false,false,false
2859,Nantong Omnijoi & IMAX,32.002380000000,120.884000000000,"5F Gongnong Road No. 57 Nantong Harmony City - Chongchuan District, Nantong, JS, China 226000",https://imax.com/theatres/nantong-omnijoi-imax,false,true,false,false,false,false,false
2860,Wuxi Mix City OSGH & IMAX,31.518250000000,120.288440000000,"3-4F South Jinshi Road No.88 - Wuxi Mix City - Binhu District, Wuxi, JS, China 214000",https://imax.com/theatres/wuxi-mix-city-osgh-imax,false,true,false,false,false,false,false
2861,Suzhou Pingjiang Wanda & IMAX,31.342250000000,120.613380000000,"3F - A2 Wanda Plaza - No. 3188 Renmin Road - Pingjiang District, Suzhou, JS, China 215000",https://imax.com/theatres/suzhou-pingjiang-wanda-imax,false,true,false,false,false,false,false
